timestamp,R,G,B,segment
2025-02-05-17-08-00-505,246,95,157,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-522,254,91,166,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-540,248,86,174,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-558,240,82,182,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-576,233,77,190,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-591,225,73,198,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-610,217,68,207,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-628,209,64,215,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-646,201,59,224,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-664,193,55,232,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-681,185,50,240,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-698,178,46,249,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-715,170,41,253,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-733,162,37,245,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-750,155,32,237,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-769,147,28,228,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-786,139,23,220,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-804,131,19,212,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-822,123,14,203,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-839,116,10,195,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-856,108,5,187,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-873,100,1,179,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-891,93,4,171,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-908,85,8,163,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-926,77,13,154,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-944,69,17,146,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-961,61,22,138,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-979,53,26,129,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-00-997,46,31,121,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-014,38,35,113,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-031,31,39,105,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-048,23,44,97,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-065,15,48,88,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-083,8,53,80,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-100,0,57,72,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-116,8,61,64,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-134,15,66,56,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-150,23,70,48,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-168,30,75,40,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-185,38,79,32,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-203,46,84,24,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-221,54,88,15,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-239,62,93,7,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-256,69,97,1,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-274,77,102,10,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-291,85,106,18,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-308,93,111,26,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-325,100,115,34,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-343,108,119,42,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-360,116,124,51,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-377,123,128,59,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-395,131,133,67,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-413,139,137,75,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-430,147,142,83,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-447,154,146,92,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-465,162,151,100,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-482,170,155,108,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-499,177,160,116,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-516,185,164,124,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-534,193,168,132,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-551,200,173,141,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-569,208,177,149,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-587,216,182,158,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-605,224,187,166,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-622,231,191,174,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-639,239,195,182,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-656,247,200,190,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-674,254,204,198,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-691,248,209,206,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-707,240,213,214,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-724,233,217,222,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-742,225,222,230,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-760,217,226,239,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-779,209,231,248,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-795,202,235,254,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-814,194,240,246,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-830,186,244,238,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-848,178,249,230,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-865,171,253,222,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-882,163,252,213,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-900,155,248,205,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-918,147,243,197,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-936,139,239,188,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-953,132,234,180,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-970,124,230,172,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-01-988,116,225,164,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-02-005,109,221,155,Advanced: R(f=0.87,p=0.06) | G(f=0.50,p=0.57) | B(f=0.92,p=0.86)
2025-02-05-17-08-02-025,0,0,0,Pause
2025-02-05-17-08-02-040,0,0,0,Pause
2025-02-05-17-08-02-059,0,0,0,Pause
2025-02-05-17-08-02-075,0,0,0,Pause
2025-02-05-17-08-02-093,0,0,0,Pause
2025-02-05-17-08-02-111,0,0,0,Pause
2025-02-05-17-08-02-130,0,0,0,Pause
2025-02-05-17-08-02-147,0,0,0,Pause
2025-02-05-17-08-02-165,0,0,0,Pause
2025-02-05-17-08-02-182,0,0,0,Pause
2025-02-05-17-08-02-200,0,0,0,Pause
2025-02-05-17-08-02-217,0,0,0,Pause
2025-02-05-17-08-02-235,3,140,140,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-253,11,135,131,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-272,18,130,122,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-289,25,126,114,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-306,32,121,105,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-322,39,116,97,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-339,46,112,88,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-358,53,107,79,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-374,60,102,71,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-391,67,98,62,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-409,74,93,54,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-426,81,88,45,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-443,87,84,37,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-460,95,79,28,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-479,102,74,19,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-496,109,70,11,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-513,116,65,2,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-529,122,61,6,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-547,129,56,15,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-564,136,51,23,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-582,143,47,32,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-600,151,42,41,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-616,157,37,50,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-634,165,33,58,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-652,171,28,67,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-670,178,23,75,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-685,185,19,84,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-704,192,14,92,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-720,199,10,101,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-738,206,5,110,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-756,213,0,118,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-774,220,5,127,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-790,227,9,136,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-807,234,14,144,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-824,241,18,152,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-841,248,23,161,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-859,255,28,169,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-875,248,32,178,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-893,241,37,186,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-910,234,42,195,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-927,227,46,204,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-945,220,51,212,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-965,213,56,221,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-979,206,60,230,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-02-997,199,65,238,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-014,192,70,247,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-031,185,74,255,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-049,178,79,246,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-066,171,83,238,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-083,164,88,229,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-100,157,93,220,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-118,151,97,212,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-135,143,102,203,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-152,136,107,195,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-170,130,111,186,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-186,123,116,178,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-204,115,121,169,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-222,108,125,160,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-240,101,130,151,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-256,94,135,143,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-274,87,139,134,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-292,80,144,126,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-310,73,149,117,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-327,66,153,108,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-344,59,158,100,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-361,52,163,91,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-379,45,168,82,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-397,38,172,73,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-414,31,177,65,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-431,24,182,56,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-448,17,186,48,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-467,10,191,39,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-484,3,196,30,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-502,5,201,21,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-520,12,205,12,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-538,19,210,4,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-555,26,215,5,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-571,33,219,14,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-589,40,224,22,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-606,47,229,31,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-624,54,233,39,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-641,61,238,48,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-660,68,243,57,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-676,75,247,65,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-694,82,252,74,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-711,89,253,83,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-728,96,249,91,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-745,103,244,100,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-763,110,239,109,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-782,117,234,118,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-799,125,230,126,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-817,132,225,135,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-834,139,220,144,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-852,146,215,152,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-869,153,211,161,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-887,160,206,170,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-904,167,201,178,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-921,174,197,187,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-938,180,192,195,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-956,188,187,204,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-973,195,183,213,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-03-991,202,178,221,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-04-009,209,173,230,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-04-025,216,169,239,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
2025-02-05-17-08-04-042,223,164,247,Advanced: R(f=0.79,p=0.01) | G(f=0.53,p=0.73) | B(f=0.97,p=0.73)
