2025-03-26 18:24:09,628 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:09,651 	 INFO 	 ||Codeword: 11110011001
2025-03-26 18:24:09,652 	 INFO 	 ||Character: I
2025-03-26 18:24:09,665 	 INFO 	 ||Reading signal 3, between rows (308, 376)
2025-03-26 18:24:09,665 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:09,690 	 INFO 	 ||Codeword: 01100000011
2025-03-26 18:24:09,690 	 INFO 	 ||Character: C
2025-03-26 18:24:09,694 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:09,694 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:09,720 	 INFO 	 ||Codeword: 10011000000
